rgb_path,video_id,label
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/074.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/084.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/095.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/106.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/116.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/127.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/137.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/148.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/599/159.jpg,599,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/000.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/010.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/021.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/031.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/042.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/053.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/063.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/074.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/084.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/095.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/106.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/116.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/127.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/137.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/148.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/736/159.jpg,736,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/000.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/010.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/021.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/032.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/042.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/053.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/064.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/075.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/085.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/096.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/107.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/118.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/128.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/139.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/150.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/554/161.jpg,554,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/000.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/010.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/021.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/031.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/042.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/053.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/063.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/074.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/084.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/095.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/106.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/116.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/127.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/137.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/148.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1881/159.jpg,1881,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/000.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/010.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/020.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/030.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/040.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/050.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/060.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/070.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/080.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/090.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/100.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/110.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/120.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/130.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/140.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/99/151.jpg,99,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/000.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/010.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/020.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/030.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/040.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/050.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/060.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/070.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/080.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/090.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/100.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/110.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/120.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/130.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/140.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1280/151.jpg,1280,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/000.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/009.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/019.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/029.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/039.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/049.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/059.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/069.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/079.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/089.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/099.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/109.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/119.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/129.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/139.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/686/149.jpg,686,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/000.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/007.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/015.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/022.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/030.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/038.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/045.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/053.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/060.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/068.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/076.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/083.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/091.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/098.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/106.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1288/114.jpg,1288,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/000.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/010.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/020.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/030.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/040.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/050.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/060.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/070.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/080.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/090.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/100.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/110.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/120.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/130.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/140.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/535/151.jpg,535,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/000.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/010.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/021.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/031.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/042.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/053.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/063.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/074.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/084.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/095.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/106.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/116.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/127.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/137.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/148.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/317/159.jpg,317,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/000.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/010.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/021.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/031.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/042.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/053.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/063.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/074.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/084.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/095.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/106.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/116.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/127.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/137.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/148.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1190/159.jpg,1190,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/000.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/007.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/014.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/021.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/028.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/035.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/042.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/049.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/056.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/063.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/070.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/077.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/084.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/091.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/098.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/593/105.jpg,593,1
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/000.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/010.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/021.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/031.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/042.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/053.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/063.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/074.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/084.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/095.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/106.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/116.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/127.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/137.jpg,1012,0
/mnt/ssd500/hungbnt/liveness_detection/zalo/train/images/1012/148.jpg,1012,0
